YYYYMMDDHH,MSLP,VMAX,TY,RAD,RAD1,RAD2,RAD3,RAD4,RADP,RRP,MRD,GUSTS,EYE,STORMNAME
2016070806,974,65,TY,64,39,39,36,39,999,195,25,0,0,52
2016070718,933,120,TY,64,38,35,42,38,1002,190,10,0,10,52
2016070506,952,95,TY,64,34,30,34,34,1008,175,20,0,0,52
2016070500,967,75,TY,64,33,22,22,29,1007,165,35,0,0,52
2016070722,941,110,TY,34,130,120,140,130,1002,190,10,0,0,52
2016070722,941,110,TY,50,70,64,77,70,1002,190,10,0,0,52
2016070722,941,110,TY,64,38,34,41,38,1002,190,10,0,0,52
2009112512,907,155,ST,34,100,105,95,95,1006,170,15,0,20,53
2009112512,907,155,ST,34,100,105,95,95,1006,170,15,0,20,53
2009112512,907,155,ST,50,70,70,70,70,1006,170,15,0,20,53
2009112512,907,155,ST,50,70,70,70,70,1006,170,15,0,20,53
2009112512,907,155,ST,64,45,45,45,45,1006,170,15,0,20,53
2009112512,907,155,ST,64,45,45,45,45,1006,170,15,0,20,53
2009112712,922,135,ST,34,150,130,135,145,1006,300,15,0,0,53
2009112718,911,150,ST,34,150,130,135,145,1007,300,20,0,25,53
2009112800,914,145,ST,34,150,130,135,145,1007,300,20,0,25,53
2009112712,922,135,ST,34,150,130,135,145,1006,300,15,0,0,53
2009112718,911,150,ST,34,150,130,135,145,1007,300,20,0,25,53
2009112800,914,145,ST,34,150,130,135,145,1007,300,20,0,25,53
2009112806,922,135,ST,34,130,120,115,135,1007,300,20,0,20,53
2009112812,926,130,ST,34,130,120,115,135,1007,300,20,0,20,53
2009112806,922,135,ST,34,130,120,115,135,1007,300,20,0,20,53
2009112812,926,130,ST,34,130,120,115,135,1007,300,20,0,20,53
2009112612,918,140,ST,34,140,130,105,125,1003,190,10,0,0,53
2009112618,922,135,ST,34,140,130,105,125,1003,190,10,0,20,53
2009112700,926,130,ST,34,140,130,105,125,1003,190,10,0,25,53
2009112612,918,140,ST,34,140,130,105,125,1003,190,10,0,0,53
2009112618,922,135,ST,34,140,130,105,125,1003,190,10,0,20,53
2009112700,926,130,ST,34,140,130,105,125,1003,190,10,0,25,53
2009112606,914,145,ST,34,125,120,100,110,1004,160,10,0,0,53
2009112606,914,145,ST,34,125,120,100,110,1004,160,10,0,0,53
2009112518,907,155,ST,34,100,105,95,95,1006,170,15,0,20,53
2009112600,911,150,ST,34,100,105,95,95,1006,170,15,0,20,53
2009112518,907,155,ST,34,100,105,95,95,1006,170,15,0,20,53
2009112600,911,150,ST,34,100,105,95,95,1006,170,15,0,20,53
2009112712,922,135,ST,50,100,100,90,90,1006,300,15,0,0,53
2009112718,911,150,ST,50,100,100,90,90,1007,300,20,0,25,53
2009112800,914,145,ST,50,100,100,90,90,1007,300,20,0,25,53
2009112712,922,135,ST,50,100,100,90,90,1006,300,15,0,0,53
2009112718,911,150,ST,50,100,100,90,90,1007,300,20,0,25,53
2009112800,914,145,ST,50,100,100,90,90,1007,300,20,0,25,53
2009112606,914,145,ST,50,80,75,70,75,1004,160,10,0,0,53
2009112612,918,140,ST,50,100,90,70,75,1003,190,10,0,0,53
2009112618,922,135,ST,50,100,90,70,75,1003,190,10,0,20,53
2009112700,926,130,ST,50,100,90,70,75,1003,190,10,0,25,53
2009112806,922,135,ST,50,80,80,75,75,1007,300,20,0,20,53
2009112812,926,130,ST,50,80,80,75,75,1007,300,20,0,20,53
2009112606,914,145,ST,50,80,75,70,75,1004,160,10,0,0,53
2009112612,918,140,ST,50,100,90,70,75,1003,190,10,0,0,53
2009112618,922,135,ST,50,100,90,70,75,1003,190,10,0,20,53
2009112700,926,130,ST,50,100,90,70,75,1003,190,10,0,25,53
2009112806,922,135,ST,50,80,80,75,75,1007,300,20,0,20,53
2009112812,926,130,ST,50,80,80,75,75,1007,300,20,0,20,53
2009112518,907,155,ST,50,70,70,70,70,1006,170,15,0,20,53
2009112600,911,150,ST,50,70,70,70,70,1006,170,15,0,20,53
2009112518,907,155,ST,50,70,70,70,70,1006,170,15,0,20,53
2009112600,911,150,ST,50,70,70,70,70,1006,170,15,0,20,53
2009112612,918,140,ST,64,60,55,50,55,1003,190,10,0,0,53
2009112618,922,135,ST,64,60,55,50,55,1003,190,10,0,20,53
2009112700,926,130,ST,64,60,55,50,55,1003,190,10,0,25,53
2009112712,922,135,ST,64,60,60,55,55,1006,300,15,0,0,53
2009112718,911,150,ST,64,60,60,55,55,1007,300,20,0,25,53
2009112800,914,145,ST,64,60,60,55,55,1007,300,20,0,25,53
2009112612,918,140,ST,64,60,55,50,55,1003,190,10,0,0,53
2009112618,922,135,ST,64,60,55,50,55,1003,190,10,0,20,53
2009112700,926,130,ST,64,60,55,50,55,1003,190,10,0,25,53
2009112712,922,135,ST,64,60,60,55,55,1006,300,15,0,0,53
2009112718,911,150,ST,64,60,60,55,55,1007,300,20,0,25,53
2009112800,914,145,ST,64,60,60,55,55,1007,300,20,0,25,53
2009112806,922,135,ST,64,55,55,50,50,1007,300,20,0,20,53
2009112812,926,130,ST,64,55,55,50,50,1007,300,20,0,20,53
2009112806,922,135,ST,64,55,55,50,50,1007,300,20,0,20,53
2009112812,926,130,ST,64,55,55,50,50,1007,300,20,0,20,53
2009112518,907,155,ST,64,45,45,45,45,1006,170,15,0,20,53
2009112600,911,150,ST,64,45,45,45,45,1006,170,15,0,20,53
2009112606,914,145,ST,64,50,50,45,45,1004,160,10,0,0,53
2009112518,907,155,ST,64,45,45,45,45,1006,170,15,0,20,53
2009112600,911,150,ST,64,45,45,45,45,1006,170,15,0,20,53
2009112606,914,145,ST,64,50,50,45,45,1004,160,10,0,0,53
2016122418,922,135,ST,34,150,100,100,150,1007,180,7,0,5,54
2016122500,918,140,ST,34,120,90,90,130,1007,180,10,0,10,54
2016122506,922,135,ST,34,120,90,90,120,1006,180,12,0,15,54
2016122418,922,135,ST,50,84,53,53,84,1007,180,7,0,5,54
2016122500,918,140,ST,50,66,47,47,72,1007,180,10,0,10,54
2016122506,922,135,ST,50,65,47,47,65,1006,180,12,0,15,54
2016122418,922,135,ST,64,46,28,28,46,1007,180,7,0,5,54
2016122500,918,140,ST,64,35,25,25,39,1007,180,10,0,10,54
2016122506,922,135,ST,64,35,25,25,35,1006,180,12,0,15,54
2016122503,918,140,ST,34,130,90,90,120,1007,180,10,0,0,54
2016122503,918,140,ST,50,72,47,47,66,1007,180,10,0,0,54
2016122503,918,140,ST,64,39,25,25,35,1007,180,10,0,0,54
2016122718,1004,30,TD,0,0,0,0,0,1009,140,40,0,0,54
2016122800,1007,25,TD,0,0,0,0,0,1009,140,40,0,0,54
2016122700,982,55,TS,34,80,70,90,120,1008,150,15,0,0,54
2016122300,994,55,TS,34,110,90,80,100,1007,170,15,0,0,54
2016122706,985,50,TS,34,70,70,70,100,1008,150,40,0,0,54
2016122212,985,50,TS,34,100,80,70,90,1006,170,25,55,0,54
2016122218,992,55,TS,34,100,90,80,90,1005,170,15,0,0,54
2016122712,996,35,TS,34,70,70,70,90,1008,150,40,0,0,54
2016122200,1002,40,TS,34,100,80,60,80,1007,175,25,50,0,54
2016122206,989,45,TS,34,100,80,70,80,1005,175,25,50,0,54
2016122700,982,55,TS,50,36,30,42,61,1008,150,15,0,0,54
2016122300,994,55,TS,50,55,42,36,49,1007,170,15,0,0,54
2016122706,985,50,TS,50,29,29,29,48,1008,150,40,0,0,54
2016122212,985,50,TS,50,48,36,29,42,1006,170,25,55,0,54
2016122218,992,55,TS,50,49,42,36,42,1005,170,15,0,0,54
2016122412,929,125,TY,34,150,100,100,150,1007,180,7,0,5,54
2016122406,933,120,TY,34,150,100,100,140,1006,185,10,0,10,54
2016122400,935,110,TY,34,130,100,90,120,1005,190,10,0,10,54
2016122518,915,100,TY,34,110,80,80,120,1006,175,10,0,0,54
2016122318,954,90,TY,34,120,90,90,110,1005,190,10,0,10,54
2016122512,933,120,TY,34,120,80,90,110,1006,175,10,0,10,54
2016122600,959,85,TY,34,100,80,80,110,1006,175,10,0,0,54
2016122618,988,65,TY,34,80,70,80,110,1008,160,15,0,0,54
2016122306,974,65,TY,34,110,90,80,100,1005,170,15,0,0,54
2016122312,967,75,TY,34,110,90,90,100,1005,170,15,0,0,54
2016122606,967,75,TY,34,90,70,80,100,1006,145,15,0,0,54
2016122612,985,70,TY,34,80,70,80,100,1007,160,15,0,0,54
2016122412,929,125,TY,50,84,52,52,84,1007,180,7,0,5,54
2016122406,933,120,TY,50,84,52,52,77,1006,185,10,0,10,54
2016122400,935,110,TY,50,70,52,45,64,1005,190,10,0,10,54
2016122518,915,100,TY,50,57,38,38,64,1006,175,10,0,0,54
2016122512,933,120,TY,50,65,39,46,58,1006,175,10,0,10,54
2016122318,954,90,TY,50,63,44,44,57,1005,190,10,0,10,54
2016122600,959,85,TY,50,50,38,38,57,1006,175,10,0,0,54
2016122618,988,65,TY,50,37,30,37,55,1008,160,15,0,0,54
2016122312,967,75,TY,50,56,43,43,50,1005,170,15,0,0,54
2016122606,967,75,TY,50,43,31,37,50,1006,145,15,0,0,54
2016122306,974,65,TY,50,55,43,37,49,1005,170,15,0,0,54
2016122612,985,70,TY,50,37,31,37,49,1007,160,15,0,0,54
2016122412,929,125,TY,64,45,28,28,45,1007,180,7,0,5,54
2016122406,933,120,TY,64,45,28,28,42,1006,185,10,0,10,54
2016122400,935,110,TY,64,38,27,24,34,1005,190,10,0,10,54
2016122518,915,100,TY,64,30,20,20,34,1006,175,10,0,0,54
2016122512,933,120,TY,64,35,21,24,31,1006,175,10,0,10,54
2016122318,954,90,TY,64,33,23,23,30,1005,190,10,0,10,54
2016122600,959,85,TY,64,26,19,19,30,1006,175,10,0,0,54
2016122618,988,65,TY,64,18,15,18,29,1008,160,15,0,0,54
2016122312,967,75,TY,64,29,22,22,26,1005,170,15,0,0,54
2016122606,967,75,TY,64,22,15,19,26,1006,145,15,0,0,54
2016122306,974,65,TY,64,29,22,18,25,1005,170,15,0,0,54
2016122612,985,70,TY,64,18,15,18,25,1007,160,15,0,0,54
2015050918,922,135,ST,34,115,110,110,115,1007,180,15,0,20,55
2015051006,918,140,ST,34,115,110,110,115,1007,180,12,0,15,55
2015051012,926,130,ST,34,120,115,105,110,1007,180,7,0,5,55
2015051000,918,140,ST,34,80,80,80,100,1007,180,15,0,20,55
2015050918,922,135,ST,50,85,75,75,85,1007,180,15,0,20,55
2015051006,918,140,ST,50,85,75,75,85,1007,180,12,0,15,55
2015051012,926,130,ST,50,85,75,70,80,1007,180,7,0,5,55
2015050918,922,135,ST,64,50,45,45,50,1007,180,15,0,20,55
2015051006,918,140,ST,64,50,45,45,50,1007,180,12,0,15,55
2015051000,918,140,ST,50,45,50,45,45,1007,180,15,0,20,55
2015051012,926,130,ST,64,50,45,45,45,1007,180,7,0,5,55
2015051000,918,140,ST,64,30,30,30,30,1007,180,15,0,20,55
2015050400,989,45,TS,34,55,45,45,55,1008,165,30,0,0,55
2015050406,989,45,TS,34,55,45,45,55,1008,165,30,0,0,55
2015050412,989,45,TS,34,60,50,50,55,1006,170,30,0,0,55
2015050418,985,50,TS,34,60,50,50,55,1006,170,30,0,0,55
2015050512,978,60,TS,34,70,60,60,65,1005,160,10,0,0,55
2015050500,982,55,TS,34,60,50,50,55,1006,150,10,0,0,55
2015050506,982,55,TS,34,60,50,50,55,1006,150,10,0,0,55
2015050512,978,60,TS,50,15,10,10,15,1005,160,10,0,0,55
2015050500,982,55,TS,50,10,10,10,10,1006,150,10,0,0,55
2015050506,982,55,TS,50,10,10,10,10,1006,150,10,0,0,55
2015050718,948,100,TY,34,110,100,95,115,1007,190,7,0,0,55
2015050800,948,100,TY,34,110,100,95,115,1007,180,7,0,0,55
2015050718,948,100,TY,50,50,45,45,55,1007,190,7,0,0,55
2015050800,948,100,TY,50,50,45,45,55,1007,180,7,0,0,55
2015050718,948,100,TY,64,30,30,30,30,1007,190,7,0,0,55
2015050800,948,100,TY,64,30,30,30,30,1007,180,7,0,0,55
2015050806,948,100,TY,34,120,105,115,130,1009,200,10,0,10,55
2015051112,963,80,TY,34,120,110,100,115,1010,180,20,0,0,55
2015050706,952,95,TY,34,105,95,95,110,1009,185,12,0,15,55
2015050812,944,105,TY,34,110,110,110,110,1007,190,12,0,15,55
2015050818,944,105,TY,34,110,110,110,110,1007,190,12,0,0,55
2015050900,944,105,TY,34,110,110,115,110,1008,180,12,0,0,55
2015050906,944,105,TY,34,110,110,110,110,1008,180,10,0,10,55
2015051018,937,115,TY,34,120,115,105,110,1009,180,15,0,0,55
2015051100,944,105,TY,34,120,115,105,110,1010,180,7,0,5,55
2015051106,956,90,TY,34,120,115,105,110,1010,180,15,0,0,55
2015050700,956,90,TY,34,85,80,80,90,1007,200,10,0,0,55
2015050606,967,75,TY,34,75,70,70,80,1007,200,10,0,0,55
2015050618,959,85,TY,34,75,70,70,80,1007,200,10,0,0,55
2015051018,937,115,TY,50,85,75,70,80,1009,180,15,0,0,55
2015051100,944,105,TY,50,85,75,70,80,1010,180,7,0,5,55
2015051106,956,90,TY,50,85,75,70,80,1010,180,15,0,0,55
2015050712,948,100,TY,34,90,80,80,75,1007,175,7,0,5,55
2015051112,963,80,TY,50,75,60,60,75,1010,180,20,0,0,55
2015050912,933,120,TY,34,80,80,70,70,1008,180,12,0,15,55
2015050518,974,65,TY,34,65,55,55,65,1006,200,10,0,0,55
2015050612,963,80,TY,34,60,50,50,60,1007,200,10,0,0,55
2015050600,974,65,TY,34,50,40,40,50,1007,210,10,0,0,55
2015050706,952,95,TY,50,45,40,45,50,1009,185,12,0,15,55
2015050806,948,100,TY,50,50,50,50,50,1009,200,10,0,10,55
2015050812,944,105,TY,50,50,50,50,50,1007,190,12,0,15,55
2015050818,944,105,TY,50,50,50,50,50,1007,190,12,0,0,55
2015050900,944,105,TY,50,50,50,50,50,1008,180,12,0,0,55
2015050906,944,105,TY,50,50,50,50,50,1008,180,10,0,10,55
2015051018,937,115,TY,64,50,45,45,45,1009,180,15,0,0,55
2015051100,944,105,TY,64,50,45,45,45,1010,180,7,0,5,55
2015051106,956,90,TY,64,50,45,45,45,1010,180,15,0,0,55
2015051118,970,70,TY,34,70,90,50,45,1009,165,10,0,0,55
2015050712,948,100,TY,50,40,45,45,40,1007,175,7,0,5,55
2015050912,933,120,TY,50,45,45,40,40,1008,180,12,0,15,55
2015051112,963,80,TY,64,40,35,35,40,1010,180,20,0,0,55
2015050700,956,90,TY,50,40,40,35,35,1007,200,10,0,0,55
2015050806,948,100,TY,64,35,30,30,35,1009,200,10,0,10,55
2015050812,944,105,TY,64,35,30,30,35,1007,190,12,0,15,55
2015050818,944,105,TY,64,35,30,30,35,1007,190,12,0,0,55
2015050900,944,105,TY,64,35,30,30,35,1008,180,12,0,0,55
2015050906,944,105,TY,64,35,30,30,35,1008,180,10,0,10,55
2015050606,967,75,TY,50,25,25,25,30,1007,200,10,0,0,55
2015050618,959,85,TY,50,25,25,25,30,1007,200,10,0,0,55
2015050706,952,95,TY,64,30,30,30,30,1009,185,12,0,15,55
2015050712,948,100,TY,64,30,30,30,30,1007,175,7,0,5,55
2015050612,963,80,TY,50,25,25,25,25,1007,200,10,0,0,55
2015050700,956,90,TY,64,25,25,25,25,1007,200,10,0,0,55
2015050912,933,120,TY,64,25,25,25,25,1008,180,12,0,15,55
2015051118,970,70,TY,50,20,50,30,25,1009,165,10,0,0,55
2015050518,974,65,TY,50,15,10,10,15,1006,200,10,0,0,55
2015050600,974,65,TY,50,15,10,10,15,1007,210,10,0,0,55
2015050606,967,75,TY,64,15,10,10,15,1007,200,10,0,0,55
2015050612,963,80,TY,64,15,10,10,15,1007,200,10,0,0,55
2015050618,959,85,TY,64,15,10,10,15,1007,200,10,0,0,55
2015051118,970,70,TY,64,10,10,10,10,1009,165,10,0,0,55
2014110300,907,155,ST,34,170,190,160,175,1004,240,12,0,15,56
2014110312,911,150,ST,34,145,175,140,160,1004,240,12,0,15,56
2014110306,907,155,ST,34,165,160,140,155,1004,240,12,0,15,56
2014110218,907,155,ST,34,170,160,140,150,1004,240,12,0,15,56
2014110318,914,145,ST,34,190,175,190,145,1007,230,12,175,15,56
2014110400,926,130,ST,34,145,140,135,140,1006,230,12,0,15,56
2014110212,918,140,ST,34,140,140,80,110,1004,230,10,0,10,56
2014110218,907,155,ST,50,85,70,65,80,1004,240,12,0,15,56
2014110300,907,155,ST,50,85,70,65,80,1004,240,12,0,15,56
2014110306,907,155,ST,50,85,70,65,80,1004,240,12,0,15,56
2014110318,914,145,ST,50,85,80,70,80,1007,230,12,175,15,56
2014110400,926,130,ST,50,85,80,75,75,1006,230,12,0,15,56
2014110312,911,150,ST,50,75,85,60,65,1004,240,12,0,15,56
2014110218,907,155,ST,64,45,40,40,45,1004,240,12,0,15,56
2014110300,907,155,ST,64,45,40,40,45,1004,240,12,0,15,56
2014110318,914,145,ST,64,45,40,35,45,1007,230,12,175,15,56
2014110400,926,130,ST,64,50,45,40,45,1006,230,12,0,15,56
2014110212,918,140,ST,50,55,50,20,40,1004,230,10,0,10,56
2014110306,907,155,ST,64,35,30,25,30,1004,240,12,0,15,56
2014110312,911,150,ST,64,35,30,25,30,1004,240,12,0,15,56
2014110212,918,140,ST,64,25,25,15,15,1004,230,10,0,10,56
2014110100,982,55,TS,34,65,55,55,60,1005,200,25,0,0,56
2014110106,978,60,TS,34,65,55,55,60,1004,200,25,0,0,56
2014103118,989,45,TS,34,45,35,35,40,1005,190,45,0,0,56
2014110100,982,55,TS,50,25,25,25,25,1005,200,25,0,0,56
2014110106,978,60,TS,50,25,25,25,25,1004,200,25,0,0,56
2014103112,996,35,TS,0,0,0,0,0,1005,190,50,0,0,56
2014110406,929,125,TY,34,185,160,170,190,1005,225,10,0,10,56
2014110412,937,115,TY,34,145,160,160,185,1006,225,10,0,0,56
2014110512,963,80,TY,34,155,155,145,145,1006,205,20,0,0,56
2014110518,970,70,TY,34,155,155,145,145,1006,205,20,0,0,56
2014110506,956,90,TY,34,135,135,125,135,1005,215,20,0,0,56
2014110418,944,105,TY,34,160,160,160,130,1006,225,15,0,0,56
2014110500,948,100,TY,34,120,135,130,110,1006,225,15,0,0,56
2014110118,963,80,TY,34,110,110,100,100,1004,210,20,0,0,56
2014110200,948,100,TY,34,110,110,100,100,1004,210,7,0,5,56
2014110206,933,120,TY,34,140,140,110,100,1004,225,10,0,10,56
2014110112,974,65,TY,34,85,70,70,80,1004,200,30,0,0,56
2014110412,937,115,TY,50,70,85,75,80,1006,225,10,0,0,56
2014110406,929,125,TY,50,85,80,75,75,1005,225,10,0,10,56
2014110506,956,90,TY,50,75,75,75,75,1005,215,20,0,0,56
2014110418,944,105,TY,50,80,80,75,70,1006,225,15,0,0,56
2014110500,948,100,TY,50,65,65,60,70,1006,225,15,0,0,56
2014110512,963,80,TY,50,80,80,70,70,1006,205,20,0,0,56
2014110518,970,70,TY,50,70,70,60,60,1006,205,20,0,0,56
2014110406,929,125,TY,64,50,45,40,45,1005,225,10,0,10,56
2014110412,937,115,TY,64,50,45,40,45,1006,225,10,0,0,56
2014110418,944,105,TY,64,50,45,40,45,1006,225,15,0,0,56
2014110506,956,90,TY,64,45,45,40,45,1005,215,20,0,0,56
2014110118,963,80,TY,50,45,45,40,40,1004,210,20,0,0,56
2014110200,948,100,TY,50,45,45,40,40,1004,210,7,0,5,56
2014110206,933,120,TY,50,55,50,40,40,1004,225,10,0,10,56
2014110512,963,80,TY,64,40,40,35,40,1006,205,20,0,0,56
2014110500,948,100,TY,64,40,40,25,35,1006,225,15,0,0,56
2014110112,974,65,TY,50,35,25,25,30,1004,200,30,0,0,56
2014110518,970,70,TY,64,30,30,30,30,1006,205,20,0,0,56
2014110118,963,80,TY,64,25,25,25,25,1004,210,20,0,0,56
2014110200,948,100,TY,64,25,25,25,25,1004,210,7,0,5,56
2014110206,933,120,TY,64,25,25,25,25,1004,225,10,0,10,56
2016080706,982,55,TS,34,300,270,240,270,1003,300,80,0,0,57
2016080712,985,50,TS,34,250,240,170,220,1003,300,90,0,0,57
2016080718,985,50,TS,34,250,240,170,220,1003,300,90,0,0,57
2016080800,985,50,TS,34,250,250,170,220,1004,275,90,0,0,57
2016080806,989,45,TS,34,250,230,170,220,1002,275,90,0,0,57
2016080812,989,45,TS,34,230,230,170,220,1002,275,90,0,0,57
2016080818,989,45,TS,34,220,220,170,220,1002,275,90,0,0,57
2016080900,989,45,TS,34,210,210,170,220,1002,275,90,0,0,57
2016080600,978,60,TS,34,280,280,240,210,1001,340,80,0,0,57
2016080518,982,55,TS,34,260,280,240,190,1004,350,95,0,0,57
2016080706,982,55,TS,50,175,156,137,156,1003,300,80,0,0,57
2016080712,985,50,TS,50,143,137,92,124,1003,300,90,0,0,57
2016080718,985,50,TS,50,143,137,92,124,1003,300,90,0,0,57
2016080800,985,50,TS,50,143,143,92,124,1004,275,90,0,0,57
2016080600,978,60,TS,50,162,162,137,118,1001,340,80,0,0,57
2016080518,982,55,TS,50,149,162,137,105,1004,350,95,0,0,57
2016080618,978,60,TS,34,310,290,240,270,1003,325,70,0,0,57
2016080700,982,55,TS,34,300,270,240,270,1003,300,80,0,0,57
2016080618,978,60,TS,50,181,169,137,156,1003,325,70,0,0,57
2016080700,982,55,TS,50,175,156,137,156,1003,300,80,0,0,57
2016080606,974,65,TY,34,280,280,240,240,1002,340,80,0,0,57
2016080612,974,65,TY,34,310,290,240,240,1002,340,80,0,0,57
2016080606,974,65,TY,50,163,163,137,137,1002,340,80,0,0,57
2016080612,974,65,TY,50,181,169,137,137,1002,340,80,0,0,57
2016080606,974,65,TY,64,88,88,74,74,1002,340,80,0,0,57
2016080612,974,65,TY,64,99,92,74,74,1002,340,80,0,0,57
2013012306,993,25,TD,0,0,0,0,0,996,150,30,0,0,58
2013012200,1000,30,TD,0,0,0,0,0,1001,180,30,0,0,58
2013012206,1000,30,TD,0,0,0,0,0,1001,200,30,0,0,58
2013012212,1000,30,TD,0,0,0,0,0,1001,180,30,0,0,58
2013012218,1000,30,TD,0,0,0,0,0,1005,180,30,0,0,58
2013012300,997,25,TD,0,0,0,0,0,1005,180,35,0,0,58
2015031212,922,135,ST,34,170,180,170,160,992,225,15,0,20,59
2015031218,918,140,ST,34,170,180,170,160,992,225,12,0,15,59
2015031300,918,140,ST,34,170,180,170,160,992,225,12,0,15,59
2015031306,911,150,ST,34,170,180,170,160,992,225,12,0,15,59
2015031312,911,150,ST,34,170,180,170,160,992,225,12,0,15,59
2015031318,914,145,ST,34,170,180,170,160,992,225,12,0,15,59
2015031400,918,140,ST,34,170,180,170,160,992,225,15,0,20,59
2015031406,922,135,ST,34,170,180,185,160,992,225,15,0,20,59
2015031406,922,135,ST,50,100,80,110,80,992,225,15,0,20,59
2015031212,922,135,ST,50,70,80,70,60,992,225,15,0,20,59
2015031218,918,140,ST,50,70,80,70,60,992,225,12,0,15,59
2015031300,918,140,ST,50,70,80,70,60,992,225,12,0,15,59
2015031306,911,150,ST,50,70,80,70,60,992,225,12,0,15,59
2015031312,911,150,ST,50,70,80,70,60,992,225,12,0,15,59
2015031318,914,145,ST,50,70,80,70,60,992,225,12,0,15,59
2015031400,918,140,ST,50,70,80,70,60,992,225,15,0,20,59
2015031212,922,135,ST,64,25,30,30,25,992,225,15,0,20,59
2015031218,918,140,ST,64,25,30,30,25,992,225,12,0,15,59
2015031300,918,140,ST,64,25,30,30,25,992,225,12,0,15,59
2015031306,911,150,ST,64,25,30,30,25,992,225,12,0,15,59
2015031312,911,150,ST,64,25,30,30,25,992,225,12,0,15,59
2015031318,914,145,ST,64,25,30,30,25,992,225,12,0,15,59
2015031400,918,140,ST,64,25,30,30,25,992,225,15,0,20,59
2015031406,922,135,ST,64,25,30,30,25,992,225,15,0,20,59
2013101200,918,140,ST,34,120,110,110,120,1004,210,10,0,10,60
2013101206,922,135,ST,34,120,110,110,120,1004,210,15,0,20,60
2013101118,918,140,ST,34,100,90,90,100,1003,220,10,0,10,60
2013101100,922,135,ST,34,90,85,80,95,1004,220,12,0,15,60
2013101106,922,135,ST,34,90,85,80,95,1005,220,12,0,15,60
2013101112,918,140,ST,34,90,85,80,95,1002,210,10,0,10,60
2013101018,926,130,ST,34,85,80,80,85,1004,200,12,0,15,60
2013101200,918,140,ST,50,60,55,55,60,1004,210,10,0,10,60
2013101206,922,135,ST,50,60,55,55,60,1004,210,15,0,20,60
2013101100,922,135,ST,50,45,45,55,55,1004,220,12,0,15,60
2013101106,922,135,ST,50,45,45,55,55,1005,220,12,0,15,60
2013101112,918,140,ST,50,45,45,55,55,1002,210,10,0,10,60
2013101118,918,140,ST,50,45,45,55,55,1003,220,10,0,10,60
2013101018,926,130,ST,50,35,35,35,35,1004,200,12,0,15,60
2013101100,922,135,ST,64,30,30,30,30,1004,220,12,0,15,60
2013101106,922,135,ST,64,30,30,30,30,1005,220,12,0,15,60
2013101112,918,140,ST,64,30,30,30,30,1002,210,10,0,10,60
2013101118,918,140,ST,64,30,30,30,30,1003,220,10,0,10,60
2013101200,918,140,ST,64,30,30,30,30,1004,210,10,0,10,60
2013101206,922,135,ST,64,30,30,30,30,1004,210,15,0,20,60
2013101018,926,130,ST,64,20,20,20,20,1004,200,12,0,15,60
2014100400,922,135,ST,34,155,130,130,155,998,240,20,0,30,61
2014100400,922,135,ST,50,90,70,70,90,998,240,20,0,30,61
2014100400,922,135,ST,64,60,50,50,60,998,240,20,0,30,61
2014093000,989,45,TS,34,85,75,75,85,1003,175,30,0,0,61
2014093006,993,40,TS,34,85,75,75,85,1003,175,30,0,0,61
2014093012,989,45,TS,34,85,75,75,85,1003,175,30,0,0,61
2014093018,989,45,TS,34,90,70,70,85,1005,200,30,0,0,61
2014092918,993,40,TS,34,65,60,60,65,1005,190,30,0,0,61
2014092912,993,40,TS,34,50,45,45,50,1006,190,35,0,0,61
2014100100,982,55,TS,34,90,70,70,85,1004,200,30,80,0,61
2014100100,982,55,TS,50,40,40,40,40,1004,200,30,80,0,61
2014100218,941,110,TY,34,155,130,130,155,999,250,10,0,0,61
2014100300,944,105,TY,34,155,130,130,155,998,230,10,0,0,61
2014100306,944,105,TY,34,155,130,130,155,998,230,12,0,15,61
2014100312,944,105,TY,34,155,130,130,155,998,240,20,0,30,61
2014100318,937,115,TY,34,155,130,130,155,998,240,20,0,30,61
2014100212,941,110,TY,34,145,120,120,140,1001,275,10,0,10,61
2014100406,933,120,TY,34,150,125,125,130,998,240,22,0,35,61
2014100412,937,115,TY,34,150,125,125,130,998,240,15,0,20,61
2014100418,941,110,TY,34,150,125,125,130,998,240,20,0,30,61
2014100500,948,100,TY,34,150,125,125,130,1007,245,20,0,30,61
2014100200,937,115,TY,34,110,100,100,125,1001,275,12,0,15,61
2014100506,956,90,TY,34,145,115,115,120,1007,245,20,0,30,61
2014100512,959,85,TY,34,145,115,115,120,1007,245,17,110,25,61
2014100518,963,80,TY,34,145,115,115,120,1008,260,10,0,10,61
2014100600,970,70,TY,34,125,120,125,115,1008,260,30,85,0,61
2014100112,970,70,TY,34,100,80,80,90,1004,220,30,0,0,61
2014100118,956,90,TY,34,100,80,80,90,1003,300,25,0,0,61
2014100306,944,105,TY,50,90,70,70,90,998,230,12,0,15,61
2014100312,944,105,TY,50,90,70,70,90,998,240,20,0,30,61
2014100318,937,115,TY,50,90,70,70,90,998,240,20,0,30,61
2014100406,933,120,TY,50,90,70,70,90,998,240,22,0,35,61
2014100412,937,115,TY,50,90,70,70,90,998,240,15,0,20,61
2014100418,941,110,TY,50,90,70,70,90,998,240,20,0,30,61
2014100500,948,100,TY,50,90,70,70,90,1007,245,20,0,30,61
2014100506,956,90,TY,50,90,70,70,90,1007,245,20,0,30,61
2014100512,959,85,TY,50,90,70,70,90,1007,245,17,110,25,61
